model	embed_type	layer	lemma	msps	system_id	semantic_label	form_1	form_2	cond_type	n_tokens	k2_sil
answerdotai_ModernBERT-base	delta	11	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.30869048833847046
answerdotai_ModernBERT-base	orig	12	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.3673381507396698
answerdotai_ModernBERT-base	delta	12	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.29934921860694885
answerdotai_ModernBERT-base	orig	13	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.31172439455986023
answerdotai_ModernBERT-base	delta	13	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.2168693095445633
answerdotai_ModernBERT-base	orig	14	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.2872020900249481
answerdotai_ModernBERT-base	delta	14	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.18612520396709442
answerdotai_ModernBERT-base	orig	15	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.3137717545032501
answerdotai_ModernBERT-base	delta	15	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.20095294713974
answerdotai_ModernBERT-base	orig	16	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.3639247417449951
answerdotai_ModernBERT-base	delta	16	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.23385457694530487
answerdotai_ModernBERT-base	orig	17	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.3879159986972809
answerdotai_ModernBERT-base	delta	17	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.2786426842212677
answerdotai_ModernBERT-base	orig	18	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.41267308592796326
answerdotai_ModernBERT-base	delta	18	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.3170159161090851
answerdotai_ModernBERT-base	orig	19	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.4372532367706299
answerdotai_ModernBERT-base	delta	19	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.36710324883461
answerdotai_ModernBERT-base	orig	20	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.44789090752601624
answerdotai_ModernBERT-base	delta	20	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.38996943831443787
answerdotai_ModernBERT-base	orig	21	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.4492165744304657
answerdotai_ModernBERT-base	delta	21	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.4053455889225006
answerdotai_ModernBERT-base	orig	22	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.45280981063842773
answerdotai_ModernBERT-base	delta	22	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.3913259506225586
answerdotai_ModernBERT-base	orig	0	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	nan
answerdotai_ModernBERT-base	delta	0	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	nan
answerdotai_ModernBERT-base	orig	1	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	-0.0019335696706548333
answerdotai_ModernBERT-base	delta	1	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.20933373272418976
answerdotai_ModernBERT-base	orig	2	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	-0.010829970240592957
answerdotai_ModernBERT-base	delta	2	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.14262163639068604
answerdotai_ModernBERT-base	orig	3	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	-0.062027815729379654
answerdotai_ModernBERT-base	delta	3	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.08312425017356873
answerdotai_ModernBERT-base	orig	4	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	-0.017377836629748344
answerdotai_ModernBERT-base	delta	4	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.07069019228219986
answerdotai_ModernBERT-base	orig	5	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.011703216470777988
answerdotai_ModernBERT-base	delta	5	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.13735824823379517
answerdotai_ModernBERT-base	orig	6	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.03451302647590637
answerdotai_ModernBERT-base	delta	6	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.13103528320789337
answerdotai_ModernBERT-base	orig	7	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.028688304126262665
answerdotai_ModernBERT-base	delta	7	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.0952344536781311
answerdotai_ModernBERT-base	orig	8	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.008220408111810684
answerdotai_ModernBERT-base	delta	8	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.10917790979146957
answerdotai_ModernBERT-base	orig	9	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.030349617823958397
answerdotai_ModernBERT-base	delta	9	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.1098330020904541
answerdotai_ModernBERT-base	orig	10	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.11045750230550766
answerdotai_ModernBERT-base	delta	10	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.0633644238114357
answerdotai_ModernBERT-base	orig	11	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.15496960282325745
answerdotai_ModernBERT-base	delta	11	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.079566091299057
answerdotai_ModernBERT-base	orig	12	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.14044985175132751
answerdotai_ModernBERT-base	delta	12	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.13765215873718262
answerdotai_ModernBERT-base	orig	13	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.14888131618499756
answerdotai_ModernBERT-base	delta	13	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.13896994292736053
answerdotai_ModernBERT-base	orig	14	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.19798962771892548
answerdotai_ModernBERT-base	delta	14	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.10413330793380737
answerdotai_ModernBERT-base	orig	15	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.2068827897310257
answerdotai_ModernBERT-base	delta	15	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.14696651697158813
answerdotai_ModernBERT-base	orig	16	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.20549185574054718
answerdotai_ModernBERT-base	delta	16	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.1179172471165657
answerdotai_ModernBERT-base	orig	17	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.2026452273130417
answerdotai_ModernBERT-base	delta	17	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.10119402408599854
answerdotai_ModernBERT-base	orig	18	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.16442565619945526
answerdotai_ModernBERT-base	delta	18	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.09548249840736389
answerdotai_ModernBERT-base	orig	19	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.1696453094482422
answerdotai_ModernBERT-base	delta	19	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.12369271367788315
answerdotai_ModernBERT-base	orig	20	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.1450963169336319
answerdotai_ModernBERT-base	delta	20	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.10162118077278137
answerdotai_ModernBERT-base	orig	21	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.14365234971046448
answerdotai_ModernBERT-base	delta	21	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.0815507173538208
answerdotai_ModernBERT-base	orig	22	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.15049433708190918
answerdotai_ModernBERT-base	delta	22	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.06734687834978104
answerdotai_ModernBERT-base	orig	0	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	1.0
answerdotai_ModernBERT-base	delta	0	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	1.0
answerdotai_ModernBERT-base	orig	1	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.8975551128387451
answerdotai_ModernBERT-base	delta	1	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.8701154589653015
answerdotai_ModernBERT-base	orig	2	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.7798163890838623
answerdotai_ModernBERT-base	delta	2	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.6969022154808044
answerdotai_ModernBERT-base	orig	3	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.6300377249717712
answerdotai_ModernBERT-base	delta	3	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.5493413209915161
answerdotai_ModernBERT-base	orig	4	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.6142838597297668
answerdotai_ModernBERT-base	delta	4	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.5408874750137329
answerdotai_ModernBERT-base	orig	5	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.548613429069519
answerdotai_ModernBERT-base	delta	5	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.4288102984428406
answerdotai_ModernBERT-base	orig	6	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.540061354637146
answerdotai_ModernBERT-base	delta	6	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.3866226077079773
answerdotai_ModernBERT-base	orig	7	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.534867525100708
answerdotai_ModernBERT-base	delta	7	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.4001503884792328
answerdotai_ModernBERT-base	orig	8	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.5605142116546631
answerdotai_ModernBERT-base	delta	8	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.3880765736103058
answerdotai_ModernBERT-base	orig	9	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.5375925898551941
answerdotai_ModernBERT-base	delta	9	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.34308427572250366
answerdotai_ModernBERT-base	orig	10	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.517479658126831
answerdotai_ModernBERT-base	delta	10	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.371823787689209
answerdotai_ModernBERT-base	orig	11	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.5087257623672485
answerdotai_ModernBERT-base	delta	11	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.32102257013320923
answerdotai_ModernBERT-base	orig	12	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.48208075761795044
answerdotai_ModernBERT-base	delta	12	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.2929023504257202
answerdotai_ModernBERT-base	orig	13	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.4646267294883728
answerdotai_ModernBERT-base	delta	13	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.29148203134536743
answerdotai_ModernBERT-base	orig	14	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.4478378891944885
answerdotai_ModernBERT-base	delta	14	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.25447165966033936
answerdotai_ModernBERT-base	orig	15	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.43875986337661743
answerdotai_ModernBERT-base	delta	15	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.23470473289489746
answerdotai_ModernBERT-base	orig	16	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.4833882451057434
answerdotai_ModernBERT-base	delta	16	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.36266255378723145
answerdotai_ModernBERT-base	orig	17	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.4697296917438507
answerdotai_ModernBERT-base	delta	17	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.3102433979511261
answerdotai_ModernBERT-base	orig	18	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.4723447561264038
answerdotai_ModernBERT-base	delta	18	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.298449844121933
answerdotai_ModernBERT-base	orig	19	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.5022882223129272
answerdotai_ModernBERT-base	delta	19	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.36772435903549194
answerdotai_ModernBERT-base	orig	20	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.5206944346427917
answerdotai_ModernBERT-base	delta	20	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.3771933913230896
answerdotai_ModernBERT-base	orig	21	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.5205879211425781
answerdotai_ModernBERT-base	delta	21	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.4076620638370514
answerdotai_ModernBERT-base	orig	22	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.5468960404396057
answerdotai_ModernBERT-base	delta	22	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.4659459590911865
answerdotai_ModernBERT-base	orig	0	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	nan
answerdotai_ModernBERT-base	delta	0	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	nan
answerdotai_ModernBERT-base	orig	1	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.4476507902145386
answerdotai_ModernBERT-base	delta	1	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.16802798211574554
answerdotai_ModernBERT-base	orig	2	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.39541807770729065
answerdotai_ModernBERT-base	delta	2	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.03007642924785614
answerdotai_ModernBERT-base	orig	3	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.29981642961502075
answerdotai_ModernBERT-base	delta	3	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.032986804842948914
answerdotai_ModernBERT-base	orig	4	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.17252235114574432
answerdotai_ModernBERT-base	delta	4	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.037989694625139236
answerdotai_ModernBERT-base	orig	5	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.16961364448070526
answerdotai_ModernBERT-base	delta	5	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.06028793752193451
answerdotai_ModernBERT-base	orig	6	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.17073392868041992
answerdotai_ModernBERT-base	delta	6	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.04827452078461647
answerdotai_ModernBERT-base	orig	7	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.20921629667282104
answerdotai_ModernBERT-base	delta	7	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.09565833956003189
answerdotai_ModernBERT-base	orig	8	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.22719238698482513
answerdotai_ModernBERT-base	delta	8	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.05555090308189392
answerdotai_ModernBERT-base	orig	9	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.21279583871364594
answerdotai_ModernBERT-base	delta	9	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.045873284339904785
answerdotai_ModernBERT-base	orig	10	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.1887223869562149
answerdotai_ModernBERT-base	delta	10	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.1591927409172058
answerdotai_ModernBERT-base	orig	11	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.17804472148418427
answerdotai_ModernBERT-base	delta	11	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.14614813029766083
answerdotai_ModernBERT-base	orig	12	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.1784008890390396
answerdotai_ModernBERT-base	delta	12	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.141855850815773
answerdotai_ModernBERT-base	orig	13	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.13643568754196167
answerdotai_ModernBERT-base	delta	13	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.17637719213962555
answerdotai_ModernBERT-base	orig	14	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.10879411548376083
answerdotai_ModernBERT-base	delta	14	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.17382173240184784
answerdotai_ModernBERT-base	orig	15	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.10537821054458618
answerdotai_ModernBERT-base	delta	15	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.17359735071659088
answerdotai_ModernBERT-base	orig	16	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.14329876005649567
answerdotai_ModernBERT-base	delta	16	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.06801681965589523
answerdotai_ModernBERT-base	orig	17	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.17970378696918488
answerdotai_ModernBERT-base	delta	17	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.07332619279623032
answerdotai_ModernBERT-base	orig	18	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.1895228773355484
answerdotai_ModernBERT-base	delta	18	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.05771462246775627
answerdotai_ModernBERT-base	orig	19	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.21765877306461334
answerdotai_ModernBERT-base	delta	19	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.05267361178994179
answerdotai_ModernBERT-base	orig	20	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.21114005148410797
answerdotai_ModernBERT-base	delta	20	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.05983169004321098
answerdotai_ModernBERT-base	orig	21	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.20775914192199707
answerdotai_ModernBERT-base	delta	21	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.07746363431215286
answerdotai_ModernBERT-base	orig	22	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.2501191794872284
answerdotai_ModernBERT-base	delta	22	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.04953688010573387
answerdotai_ModernBERT-base	orig	0	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	1.0
answerdotai_ModernBERT-base	delta	0	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	1.0
answerdotai_ModernBERT-base	orig	1	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.7841800451278687
answerdotai_ModernBERT-base	delta	1	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.7484732866287231
answerdotai_ModernBERT-base	orig	2	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.6110122203826904
answerdotai_ModernBERT-base	delta	2	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.39582306146621704
answerdotai_ModernBERT-base	orig	3	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.5110167264938354
answerdotai_ModernBERT-base	delta	3	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.3006804585456848
answerdotai_ModernBERT-base	orig	4	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.45683708786964417
answerdotai_ModernBERT-base	delta	4	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.28055673837661743
answerdotai_ModernBERT-base	orig	5	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.4318975508213043
answerdotai_ModernBERT-base	delta	5	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.23625867068767548
answerdotai_ModernBERT-base	orig	6	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.4186781942844391
answerdotai_ModernBERT-base	delta	6	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.22988080978393555
answerdotai_ModernBERT-base	orig	7	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.3812606632709503
answerdotai_ModernBERT-base	delta	7	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.21540668606758118
answerdotai_ModernBERT-base	orig	8	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.3753072917461395
answerdotai_ModernBERT-base	delta	8	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.209590345621109
answerdotai_ModernBERT-base	orig	9	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.38175979256629944
answerdotai_ModernBERT-base	delta	9	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.1787649691104889
