model	cache_path	embedding_type	system_id	lemma	msps	n_tokens_total_system	n_tokens_with_conditioning	n_tokens_unmatched_conditioning	n_tokens_unexpected_form	n_meanings_total_system	n_meanings_with_conditioning	n_forms_observed_system	observed_forms	expected_form_1	expected_form_2	pair_p_value	pair_test_type	pair_significant	pair_attested_meanings	cond_no_cond_count_expected	cond_prob_count_expected	cond_cat_count_expected	cond_no_cond_count_matched	cond_prob_count_matched	cond_cat_count_matched	system_notes	label_type	label_column	n_samples_eval	n_labels	label_entropy	label_max_count	label_min_count	label_singleton_fraction	label_sparse_fraction	silhouette_cosine	silhouette_euclidean	within_cosine	between_cosine	within_between_ratio_cosine	within_euclidean	between_euclidean	within_between_ratio_euclidean	nearest_centroid_loo_acc_cosine	nearest_centroid_loo_acc_euclidean	kmeans_ari	kmeans_ami	kmeans_pca_components_used
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	slink__pst	slink	pst	144	133	11	0	2	1	2	slinked,slunk	slinked	slunk	0.2082	fisher_exact	False	2	1	0	0	1	0	0		raw	raw_label	144	2	0.3893256144515589	133	11	0.0	0.0	-0.013092507717800116	-0.005004152028516118	0.09990965901248576	0.09866619757115005	1.0126027096609151	15.13495700613126	15.049568052383504	1.0056738474785816	0.625	0.625	0.002854636554215793	0.010851045107973334	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	smelt__pst	smelt	pst	199	0	199	0	6	0	2	smelled,smelt					False	0	0	0	0	0	0	0	missing_conditioning_forms;missing_conditioning_rows;missing_pair_test;missing_cond_counts	conditioned-cat-only	cat_only_label	0	0		0	0															0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	smelt__pst	smelt	pst	199	0	199	0	6	0	2	smelled,smelt					False	0	0	0	0	0	0	0	missing_conditioning_forms;missing_conditioning_rows;missing_pair_test;missing_cond_counts	conditioned-exclude	conditioned_exclude_label	0	0		0	0															0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	smelt__pst	smelt	pst	199	0	199	0	6	0	2	smelled,smelt					False	0	0	0	0	0	0	0	missing_conditioning_forms;missing_conditioning_rows;missing_pair_test;missing_cond_counts	form	form_label	199	2	0.9999817845368457	100	99	0.0	0.0	0.1984501685617365	0.10981832060675197	0.12120397113265842	0.15095428831344784	0.8029183701027783	16.840241155928258	18.910553690225893	0.890520787058303	1.0	1.0	0.07219863189711083	0.06122726004815862	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	smelt__pst	smelt	pst	199	0	199	0	6	0	2	smelled,smelt					False	0	0	0	0	0	0	0	missing_conditioning_forms;missing_conditioning_rows;missing_pair_test;missing_cond_counts	raw	raw_label	199	6	1.7693046996354274	99	3	0.0	0.0	-0.02922047684976676	-0.012234517579335559	0.12648061669658242	0.1417288920874408	0.8924123714912635	17.228198299691392	18.2565988758051	0.9436696515539587	0.6934673366834171	0.6934673366834171	0.086092180438172	0.13097525790738618	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	sneak__ppt	sneak	ppt	200	200	0	0	3	3	2	sneaked,snuck	sneaked	snuck	0.8644	chi_sq	False	3	3	0	0	3	0	0		conditioned-cat-only	cat_only_label	0	0		0	0															0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	sneak__ppt	sneak	ppt	200	200	0	0	3	3	2	sneaked,snuck	sneaked	snuck	0.8644	chi_sq	False	3	3	0	0	3	0	0		conditioned-exclude	conditioned_exclude_label	200	3	1.2903714221731157	121	20	0.0	0.0	0.0012104516451912173	-0.002917423884785131	0.1358991154116473	0.14117418509673768	0.9626343181547269	17.498261053914973	17.8216315895584	0.9818551666261081	0.715	0.705	0.0025671500054357723	0.003728666533307446	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	sneak__ppt	sneak	ppt	200	200	0	0	3	3	2	sneaked,snuck	sneaked	snuck	0.8644	chi_sq	False	3	3	0	0	3	0	0		form	form_label	200	2	1.0	100	100	0.0	0.0	0.5177616609017028	0.31581065489296833	0.09018610554831616	0.1868198925111637	0.4827435897541101	14.34708152279937	20.965196407946898	0.6843285053776591	1.0	1.0	1.0	1.0	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	sneak__ppt	sneak	ppt	200	200	0	0	3	3	2	sneaked,snuck	sneaked	snuck	0.8644	chi_sq	False	3	3	0	0	3	0	0		raw	raw_label	200	3	1.2903714221731157	121	20	0.0	0.0	0.0012104516451912173	-0.002917423884785131	0.1358991154116473	0.14117418509673768	0.9626343181547269	17.498261053914973	17.8216315895584	0.9818551666261081	0.715	0.705	0.0025671500054357723	0.003728666533307446	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	sneak__pst	sneak	pst	200	188	12	0	3	2	2	sneaked,snuck	sneaked	snuck	0.2469	chi_sq	False	3	2	0	0	2	0	0		conditioned-cat-only	cat_only_label	0	0		0	0															0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	sneak__pst	sneak	pst	200	188	12	0	3	2	2	sneaked,snuck	sneaked	snuck	0.2469	chi_sq	False	3	2	0	0	2	0	0		conditioned-exclude	conditioned_exclude_label	188	2	0.8196004346196011	140	48	0.0	0.0	0.03481484246252347	0.025120246508658912	0.13145237791858033	0.13616148328146094	0.965415290364116	17.22785408311091	17.680061529719264	0.9744227447484717	0.6117021276595744	0.6117021276595744	0.007279966359020231	0.007632258165347604	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	sneak__pst	sneak	pst	200	188	12	0	3	2	2	sneaked,snuck	sneaked	snuck	0.2469	chi_sq	False	3	2	0	0	2	0	0		form	form_label	200	2	1.0	100	100	0.0	0.0	0.48645333952680486	0.2930858370697808	0.09110412360071383	0.17706984356528818	0.5145095390967714	14.459535493667463	20.4451190330621	0.7072365521709479	1.0	1.0	1.0	1.0	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	sneak__pst	sneak	pst	200	188	12	0	3	2	2	sneaked,snuck	sneaked	snuck	0.2469	chi_sq	False	3	2	0	0	2	0	0		raw	raw_label	200	3	1.0978693276969014	140	12	0.0	0.0	0.02437273763245727	0.016061453089512158	0.13141148646769016	0.13782198987599167	0.9534870784112934	17.224439265514512	17.763014391872584	0.9696799701629192	0.61	0.61	0.006649080722439668	-0.002732597962516226	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	speak__ppt	speak	ppt	199	183	16	0	9	5	2	spoke,spoken	spoke	spoken	0.0092	fisher_exact	True	9	2	3	0	2	3	0		conditioned-cat-only	cat_only_label	0	0		0	0															0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	speak__ppt	speak	ppt	199	183	16	0	9	5	2	spoke,spoken	spoke	spoken	0.0092	fisher_exact	True	9	2	3	0	2	3	0		conditioned-exclude	conditioned_exclude_label	102	2	0.9182958340544896	68	34	0.0	0.0	0.06156255059785511	0.035762279593670364	0.1900335824490655	0.20406767815288257	0.9312282286403873	21.32256999081099	22.197131246095463	0.9606002575022702	0.9019607843137255	0.8921568627450981	-0.010322401996792517	-0.0062622711573841515	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	speak__ppt	speak	ppt	199	183	16	0	9	5	2	spoke,spoken	spoke	spoken	0.0092	fisher_exact	True	9	2	3	0	2	3	0		form	form_label	199	2	0.9999817845368457	100	99	0.0	0.0	0.4824594018828148	0.28915887037126686	0.1400921655045718	0.2714755821082548	0.5160396541620013	18.545909263091673	26.114922103352818	0.7101652147264348	1.0	1.0	1.0	1.0	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	speak__ppt	speak	ppt	199	183	16	0	9	5	2	spoke,spoken	spoke	spoken	0.0092	fisher_exact	True	9	2	3	0	2	3	0		raw	raw_label	199	9	2.5511990759137424	68	2	0.0	0.2222222222222222	-0.1139667400294305	-0.05524971616627891	0.18932635263854541	0.21036669258701843	0.899982550993572	21.293876262099158	22.61683123831513	0.9415057325106289	0.35175879396984927	0.35678391959798994	0.11791722084272152	0.23841761605892858	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	speak__pst	speak	pst	196	144	52	0	12	3	2	spake,spoke	spake	spoke	0.0	fisher_exact	True	12	1	0	2	1	0	2		conditioned-cat-only	cat_only_label	47	4	1.4843559791259084	22	2	0.0	0.25	0.05782115394372882	0.032131719234987706	0.10751563141054875	0.19189747272104807	0.5602764324407697	16.20226624364823	21.63081648168521	0.7490362768953577	0.8723404255319149	0.851063829787234	0.37946439713479924	0.4168097826705981	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	speak__pst	speak	pst	196	144	52	0	12	3	2	spake,spoke	spake	spoke	0.0	fisher_exact	True	12	1	0	2	1	0	2		conditioned-exclude	conditioned_exclude_label	144	5	1.3956715937889608	97	2	0.0	0.2	-0.1885979139247669	-0.09752523223031334	0.14976646153831502	0.16205368323461233	0.924178078208142	18.92363171099769	19.725275280495385	0.959359575057978	0.375	0.375	0.020713697378864127	0.1741554596565984	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	speak__pst	speak	pst	196	144	52	0	12	3	2	spake,spoke	spake	spoke	0.0	fisher_exact	True	12	1	0	2	1	0	2		form	form_label	196	2	0.9999248896252453	99	97	0.0	0.0	0.41225935949716985	0.2416960230721191	0.11126809657330537	0.19528633142247503	0.5697689938810525	16.44746000365345	21.856199619363625	0.7525306453131828	0.9438775510204082	0.9438775510204082	0.7870210456483859	0.6948517279214063	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	speak__pst	speak	pst	196	144	52	0	12	3	2	spake,spoke	spake	spoke	0.0	fisher_exact	True	12	1	0	2	1	0	2		raw	raw_label	196	12	2.484929949462546	97	1	0.08333333333333333	0.16666666666666666	-0.272071454527081	-0.14397775914254973	0.14907052670681462	0.15522378249436672	0.9603588078535877	18.875416986435848	19.279343268410564	0.9790487530435461	0.2602040816326531	0.2602040816326531	0.01343389111477728	0.11127993343376155	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	speed__ppt	speed	ppt	200	195	5	0	6	3	2	sped,speeded	sped	speeded	0.0001	fisher_exact	True	6	2	0	1	2	0	1		conditioned-cat-only	cat_only_label	22	2	0.4394969869215134	20	2	0.0	0.5	0.2685267001454617	0.14553920991113356	0.10494724416385204	0.14824017530229835	0.7079541288307213	16.197691770782185	19.236814809166084	0.8420152676764452	0.9090909090909091	0.9090909090909091	-0.013157894736842105	-0.06811664820464351	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	speed__ppt	speed	ppt	200	195	5	0	6	3	2	sped,speeded	sped	speeded	0.0001	fisher_exact	True	6	2	0	1	2	0	1		conditioned-exclude	conditioned_exclude_label	195	4	1.124605607249479	145	2	0.0	0.25	0.031144429383945692	0.020812328615618502	0.13258479695276887	0.1529609585864887	0.8667884810476096	17.77088988359191	19.20427182996138	0.9253612967437175	0.8717948717948718	0.8717948717948718	0.11498201702319766	0.20434288785325314	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	speed__ppt	speed	ppt	200	195	5	0	6	3	2	sped,speeded	sped	speeded	0.0001	fisher_exact	True	6	2	0	1	2	0	1		form	form_label	200	2	1.0	100	100	0.0	0.0	0.2545447948632154	0.1425472164917573	0.12309022605545827	0.16446821163224384	0.748413476585323	17.119805463258324	19.942865620387444	0.8584426024390834	1.0	1.0	1.0	1.0	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	speed__ppt	speed	ppt	200	195	5	0	6	3	2	sped,speeded	sped	speeded	0.0001	fisher_exact	True	6	2	0	1	2	0	1		raw	raw_label	200	6	1.251080494864913	145	1	0.3333333333333333	0.3333333333333333	0.031605036097617646	0.019294120074932905	0.13264935915967652	0.15791530705681855	0.8400031740555002	17.77679120644572	19.48978683052597	0.9121080369438797	0.84	0.84	0.10688195580809444	0.2078575448174272	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	speed__pst	speed	pst	199	191	8	0	6	3	2	sped,speeded	sped	speeded	0.0	fisher_exact	True	6	0	2	1	0	2	1		conditioned-cat-only	cat_only_label	73	2	0.24729443986205676	70	3	0.0	0.0	0.3608748735373735	0.19917653400954463	0.09996537712948358	0.1587346539084803	0.6297640412352516	15.621918168476112	19.63569679722014	0.7955876651491041	0.9863013698630136	0.9863013698630136	-0.0058093078501241764	-0.020991499797454762	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	speed__pst	speed	pst	199	191	8	0	6	3	2	sped,speeded	sped	speeded	0.0	fisher_exact	True	6	0	2	1	0	2	1		conditioned-exclude	conditioned_exclude_label	73	2	0.24729443986205676	70	3	0.0	0.0	0.3608748735373735	0.19917653400954463	0.09996537712948358	0.1587346539084803	0.6297640412352516	15.621918168476112	19.63569679722014	0.7955876651491041	0.9863013698630136	0.9863013698630136	-0.0058093078501241764	-0.020991499797454762	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	speed__pst	speed	pst	199	191	8	0	6	3	2	sped,speeded	sped	speeded	0.0	fisher_exact	True	6	0	2	1	0	2	1		form	form_label	199	2	0.9999817845368457	100	99	0.0	0.0	0.2867468870449312	0.1616270116408872	0.11560879042217853	0.16203263068409962	0.7134907946262413	16.642205503356102	19.847787016835106	0.8384917416354783	0.9949748743718593	0.9949748743718593	0.9403064566485666	0.901696511113848	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	speed__pst	speed	pst	199	191	8	0	6	3	2	sped,speeded	sped	speeded	0.0	fisher_exact	True	6	0	2	1	0	2	1		raw	raw_label	199	6	1.7818363464743725	75	1	0.16666666666666666	0.16666666666666666	-0.012162932209491953	-0.0031575745578973947	0.11676552736325178	0.14939716819075322	0.7815779159492721	16.728462880549053	18.97229228405748	0.8817312441789689	0.7185929648241206	0.7135678391959799	0.30438287548106985	0.3246401246975761	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	spell__ppt	spell	ppt	148	135	13	0	7	3	2	spelled,spelt	spelled	spelt	0.0	fisher_exact	True	7	0	2	1	0	2	1		conditioned-cat-only	cat_only_label	20	2	0.4689955935892812	18	2	0.0	0.5	0.29231019938184005	0.16546532806444295	0.109046389858837	0.14988582323010166	0.727529712342649	16.12857425429332	18.93975371076497	0.8515725442156181	1.0	1.0	-0.04579480405107882	0.042707918693740916	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	spell__ppt	spell	ppt	148	135	13	0	7	3	2	spelled,spelt	spelled	spelt	0.0	fisher_exact	True	7	0	2	1	0	2	1		conditioned-exclude	conditioned_exclude_label	20	2	0.4689955935892812	18	2	0.0	0.5	0.29231019938184005	0.16546532806444295	0.109046389858837	0.14988582323010166	0.727529712342649	16.12857425429332	18.93975371076497	0.8515725442156181	1.0	1.0	-0.04579480405107882	0.042707918693740916	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	spell__ppt	spell	ppt	148	135	13	0	7	3	2	spelled,spelt	spelled	spelt	0.0	fisher_exact	True	7	0	2	1	0	2	1		form	form_label	148	2	1.0	74	74	0.0	0.0	0.21163276350858196	0.11785179985445873	0.12834891230203177	0.16370167252807022	0.7840415453301098	17.415730445807238	19.769270271240828	0.8809495852329269	0.9594594594594594	0.9662162162162162	0.31770848963178583	0.26529565877325495	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	spell__ppt	spell	ppt	148	135	13	0	7	3	2	spelled,spelt	spelled	spelt	0.0	fisher_exact	True	7	0	2	1	0	2	1		raw	raw_label	148	7	1.9000235960255685	58	1	0.2857142857142857	0.2857142857142857	0.0004167520344297916	0.0003117974355519619	0.12592928374079534	0.15559106341262113	0.8093606469340469	17.263176084150672	19.2253382678807	0.8979387433193742	0.6959459459459459	0.6959459459459459	0.3580179324242857	0.3933192379363838	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	spill__ppt	spill	ppt	151	141	10	0	5	2	2	spilled,spilt	spilled	spilt	0.0	fisher_exact	True	5	1	0	1	1	0	1		conditioned-cat-only	cat_only_label	16	1	-0.0	16	16	0.0	0.0													0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	spill__ppt	spill	ppt	151	141	10	0	5	2	2	spilled,spilt	spilled	spilt	0.0	fisher_exact	True	5	1	0	1	1	0	1		conditioned-exclude	conditioned_exclude_label	141	2	0.5103099652870143	125	16	0.0	0.0	0.08067762896942028	0.0582510656960263	0.1459903302847475	0.15118332062178952	0.9656510366640699	18.203032655836374	18.752835725206364	0.9706816037090871	1.0	1.0	0.05202284013337722	0.16004827443892752	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	spill__ppt	spill	ppt	151	141	10	0	5	2	2	spilled,spilt	spilled	spilt	0.0	fisher_exact	True	5	1	0	1	1	0	1		form	form_label	151	2	0.9999683631071745	76	75	0.0	0.0	0.25519347182951796	0.14270547182969484	0.1261498750693913	0.16975963622483387	0.7431087735267957	16.954803826088508	19.78370443979384	0.8570085485094918	1.0	1.0	1.0	1.0	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	spill__ppt	spill	ppt	151	141	10	0	5	2	2	spilled,spilt	spilled	spilt	0.0	fisher_exact	True	5	1	0	1	1	0	1		raw	raw_label	151	5	0.9265665700577865	125	2	0.0	0.2	0.009154724313316827	0.009859852955870002	0.14597489116489157	0.1529662690505301	0.9542946433286607	18.201720662397758	18.783935229941534	0.9690046542209255	0.8675496688741722	0.8675496688741722	-0.006350080089849747	0.11198061206052982	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	spill__pst	spill	pst	126	117	9	0	6	4	2	spilled,spilt	spilled	spilt	0.0	fisher_exact	True	6	1	1	2	1	1	2		conditioned-cat-only	cat_only_label	38	3	1.2448406699719212	18	2	0.0	0.3333333333333333	0.1572516884739516	0.0882353406619176	0.10826225481518724	0.13199851438649812	0.8201778278972902	15.989308430540293	17.70454984720257	0.9031186089753478	0.9473684210526315	0.9473684210526315	0.5694645230367997	0.5173140193490503	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	spill__pst	spill	pst	126	117	9	0	6	4	2	spilled,spilt	spilled	spilt	0.0	fisher_exact	True	6	1	1	2	1	1	2		conditioned-exclude	conditioned_exclude_label	55	4	1.7521930161941324	18	2	0.0	0.25	0.056378027558575426	0.03377990912498348	0.11422158099959764	0.13320488556746315	0.8574879255592228	16.354770863756926	17.71908657417476	0.9230030450663129	0.8	0.7818181818181819	0.3780330826821283	0.37238013911996365	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	spill__pst	spill	pst	126	117	9	0	6	4	2	spilled,spilt	spilled	spilt	0.0	fisher_exact	True	6	1	1	2	1	1	2		form	form_label	126	2	0.9992728962127291	65	61	0.0	0.0	0.2496083597328416	0.13792246916331438	0.1174697113979993	0.1562976661801273	0.7515768742357278	16.561843731893347	19.201503819419088	0.8625284710848444	0.9920634920634921	0.9920634920634921	0.9682527012415915	0.9407068148110306	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	spill__pst	spill	pst	126	117	9	0	6	4	2	spilled,spilt	spilled	spilt	0.0	fisher_exact	True	6	1	1	2	1	1	2		raw	raw_label	126	6	2.0237541181907823	62	1	0.16666666666666666	0.16666666666666666	-0.03419916746547199	-0.01685838248272527	0.12314552318093637	0.14309363764515184	0.8605939803299749	16.910496947597085	18.32013875394593	0.9230550693266324	0.6825396825396826	0.6746031746031746	0.1684695853807268	0.235015303077715	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	spit__ppt	spit	ppt	199	189	10	0	5	3	2	spat,spit	spat	spit	0.5544	fisher_exact	False	5	3	0	0	3	0	0		conditioned-cat-only	cat_only_label	0	0		0	0															0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	spit__ppt	spit	ppt	199	189	10	0	5	3	2	spat,spit	spat	spit	0.5544	fisher_exact	False	5	3	0	0	3	0	0		conditioned-exclude	conditioned_exclude_label	189	3	1.2025754555942125	129	22	0.0	0.0	0.0752603792501004	0.040840346102495206	0.10934467250949019	0.12540361167389988	0.8719419724037181	16.115285660860184	17.263410053070647	0.9334937657924516	0.8677248677248677	0.8677248677248677	0.002020539445586189	-0.003037636483343868	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	spit__ppt	spit	ppt	199	189	10	0	5	3	2	spat,spit	spat	spit	0.5544	fisher_exact	False	5	3	0	0	3	0	0		form	form_label	199	2	0.9999817845368457	100	99	0.0	0.0	0.23742745863123976	0.13105859633253353	0.10241123574865765	0.13385267577439672	0.765104135245437	15.586932839077132	17.92205492025806	0.8697067891170538	1.0	1.0	1.0	1.0	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	spit__ppt	spit	ppt	199	189	10	0	5	3	2	spat,spit	spat	spit	0.5544	fisher_exact	False	5	3	0	0	3	0	0		raw	raw_label	199	5	1.4738938214127781	129	3	0.0	0.0	0.03046844623394847	0.019657217214513786	0.10934421446627166	0.12600137500208775	0.8678017558495683	16.115953327301035	17.326545104281305	0.9301308039372986	0.7889447236180904	0.7889447236180904	0.04329016083948022	0.05583079926328207	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	spit__pst	spit	pst	200	109	91	0	6	3	2	spat,spit	spat	spit	0.0	fisher_exact	True	6	2	2	1	2	1	0		conditioned-cat-only	cat_only_label	0	0		0	0															0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	spit__pst	spit	pst	200	109	91	0	6	3	2	spat,spit	spat	spit	0.0	fisher_exact	True	6	2	2	1	2	1	0		conditioned-exclude	conditioned_exclude_label	84	2	0.9666186325481028	51	33	0.0	0.0	0.02809402152087227	0.015353030461744823	0.10758872341923134	0.1114781661232736	0.9651102737038096	16.02709122392501	16.333019683707565	0.98126932644992	0.6666666666666666	0.6785714285714286	-0.013937516766100158	-0.008065676488777703	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	spit__pst	spit	pst	200	109	91	0	6	3	2	spat,spit	spat	spit	0.0	fisher_exact	True	6	2	2	1	2	1	0		form	form_label	200	2	1.0	100	100	0.0	0.0	0.22994794750374553	0.1268058119812823	0.09975975185188886	0.1289992625475166	0.7733358306226176	15.472339702141118	17.700289807950256	0.8741291735907945	1.0	1.0	1.0	1.0	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	spit__pst	spit	pst	200	109	91	0	6	3	2	spat,spit	spat	spit	0.0	fisher_exact	True	6	2	2	1	2	1	0		raw	raw_label	200	6	2.3130864681626897	51	1	0.16666666666666666	0.16666666666666666	-0.0021548757394676808	2.2930689277957938e-05	0.10493909286764584	0.11690964299047799	0.8976085306854703	15.866933169436452	16.779116468558495	0.9456357966862358	0.555	0.56	0.12124115319151271	0.16752702051464757	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	spring__pst	spring	pst	200	132	68	0	16	3	2	sprang,sprung	sprang	sprung	0.0218	fisher_exact	True	16	3	0	0	3	0	0		conditioned-cat-only	cat_only_label	0	0		0	0															0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	spring__pst	spring	pst	200	132	68	0	16	3	2	sprang,sprung	sprang	sprung	0.0218	fisher_exact	True	16	3	0	0	3	0	0		conditioned-exclude	conditioned_exclude_label	132	3	1.375432844317455	76	19	0.0	0.0	0.06919508299520617	0.03926376311653918	0.12501497100152023	0.139478186010788	0.8963048242672935	17.26210258616794	18.323775014926614	0.942060387234954	0.8560606060606061	0.8560606060606061	-0.010173200809230763	-0.0069254623502554066	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	spring__pst	spring	pst	200	132	68	0	16	3	2	sprang,sprung	sprang	sprung	0.0218	fisher_exact	True	16	3	0	0	3	0	0		form	form_label	200	2	1.0	100	100	0.0	0.0	0.2979228432441891	0.16617161451381282	0.11480329662224358	0.16316991297741232	0.7035812824030607	16.58989981532258	19.883862603149645	0.8343398939346274	1.0	1.0	1.0	1.0	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	spring__pst	spring	pst	200	132	68	0	16	3	2	sprang,sprung	sprang	sprung	0.0218	fisher_exact	True	16	3	0	0	3	0	0		raw	raw_label	200	16	3.0161790011615732	76	1	0.0625	0.0625	-0.07617352126146198	-0.03918167264524239	0.12476841348066794	0.14259006836881696	0.8750147531870709	17.2416286190398	18.488832259078393	0.9325428657385223	0.505	0.51	0.11968243512197164	0.20938789408112357	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	strive__ppt	strive	ppt	200	200	0	0	2	2	2	strived,striven	strived	striven	0.0537	chi_sq	False	2	1	1	0	1	1	0		conditioned-cat-only	cat_only_label	0	0		0	0															0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	strive__ppt	strive	ppt	200	200	0	0	2	2	2	strived,striven	strived	striven	0.0537	chi_sq	False	2	1	1	0	1	1	0		conditioned-exclude	conditioned_exclude_label	181	1	-0.0	181	181	0.0	0.0													0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	strive__ppt	strive	ppt	200	200	0	0	2	2	2	strived,striven	strived	striven	0.0537	chi_sq	False	2	1	1	0	1	1	0		form	form_label	200	2	1.0	100	100	0.0	0.0	0.41092480055725544	0.23915717039417048	0.08888465422904698	0.15108182389754232	0.5883212946206223	14.278889892899912	18.770954567980905	0.7606906639290758	1.0	1.0	1.0	1.0	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	strive__ppt	strive	ppt	200	200	0	0	2	2	2	strived,striven	strived	striven	0.0537	chi_sq	False	2	1	1	0	1	1	0		raw	raw_label	200	2	0.4529425481872832	181	19	0.0	0.0	0.013383800795206185	0.007812969975086017	0.11973785866120398	0.122062060023527	0.9809588551768254	16.508790450202167	16.667448682390333	0.9904809527113893	0.545	0.545	0.006382889828200594	0.01925261928085012	0
