model	cache_path	embedding_type	system_id	lemma	msps	n_tokens_total_system	n_tokens_with_conditioning	n_tokens_unmatched_conditioning	n_tokens_unexpected_form	n_meanings_total_system	n_meanings_with_conditioning	n_forms_observed_system	observed_forms	expected_form_1	expected_form_2	pair_p_value	pair_test_type	pair_significant	pair_attested_meanings	cond_no_cond_count_expected	cond_prob_count_expected	cond_cat_count_expected	cond_no_cond_count_matched	cond_prob_count_matched	cond_cat_count_matched	system_notes	label_type	label_column	n_samples_eval	n_labels	label_entropy	label_max_count	label_min_count	label_singleton_fraction	label_sparse_fraction	silhouette_cosine	silhouette_euclidean	within_cosine	between_cosine	within_between_ratio_cosine	within_euclidean	between_euclidean	within_between_ratio_euclidean	nearest_centroid_loo_acc_cosine	nearest_centroid_loo_acc_euclidean	kmeans_ari	kmeans_ami	kmeans_pca_components_used
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	learn__pst	learn	pst	198	196	2	0	5	4	2	learned,learnt	learned	learnt	0.0124	fisher_exact	True	5	3	1	0	3	1	0		conditioned-exclude	conditioned_exclude_label	174	3	1.3841346159601868	89	20	0.0	0.0	-0.12620697008607223	-0.07390912827663687	0.9962827094044786	1.0043253269666033	0.9919920195715705	17.15965805415482	17.39411539031447	0.9865208818673122	0.22988505747126436	0.10919540229885058	-0.002249207843061437	0.008309690055025763	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	learn__pst	learn	pst	198	196	2	0	5	4	2	learned,learnt	learned	learnt	0.0124	fisher_exact	True	5	3	1	0	3	1	0		form	form_label	198	2	0.999926399368686	100	98	0.0	0.0	0.8464507148158015	0.6057893699102886	0.265350090147447	1.733516748969738	0.1530703930637818	9.695500528114446	24.59730895492854	0.39416915671060704	1.0	1.0	1.0	1.0	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	learn__pst	learn	pst	198	196	2	0	5	4	2	learned,learnt	learned	learnt	0.0124	fisher_exact	True	5	3	1	0	3	1	0		raw	raw_label	198	5	1.7993554043693738	89	2	0.0	0.2	-0.3727524611180463	-0.229230960298589	0.9916389473401844	1.0086983034447694	0.983087751762518	17.07304009392685	17.23762308443039	0.9904521064361712	0.25757575757575757	0.030303030303030304	-0.00045857506378907983	0.02426506046105452	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	light__ppt	light	ppt	200	181	19	0	8	2	2	lighted,lit	lighted	lit	0.0007	fisher_exact	True	8	2	0	0	2	0	0		conditioned-exclude	conditioned_exclude_label	181	2	0.9920366649222823	100	81	0.0	0.0	0.0007205245554931372	0.002966566677397774	1.000876206165832	1.0011138251658178	0.9997626453715726	22.410605046143615	22.45545302205318	0.9980028024433298	0.5359116022099447	0.5359116022099447	-0.00034186086262891	6.214669701619724e-05	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	light__ppt	light	ppt	200	181	19	0	8	2	2	lighted,lit	lighted	lit	0.0007	fisher_exact	True	8	2	0	0	2	0	0		form	form_label	200	2	1.0	100	100	0.0	0.0	0.8241062297231864	0.5806548993461564	0.29749898402810177	1.696895308808163	0.17531958659079216	13.254649622841637	31.608736254004622	0.4193350065098651	1.0	1.0	1.0	1.0	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	light__ppt	light	ppt	200	181	19	0	8	2	2	lighted,lit	lighted	lit	0.0007	fisher_exact	True	8	2	0	0	2	0	0		raw	raw_label	200	8	1.564208781564072	100	1	0.25	0.375	-0.6457189910401948	-0.37559673150869427	0.9976835733359418	1.002847592228841	0.9948506443721703	22.366763368613324	22.556039837202043	0.9916086125953483	0.08	0.06	0.024255522366877044	0.07901980673588554	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	light__pst	light	pst	200	174	26	0	11	3	2	lighted,lit	lighted	lit	0.0	fisher_exact	True	11	2	1	0	2	1	0		conditioned-exclude	conditioned_exclude_label	126	2	0.8049277932345738	95	31	0.0	0.0	-0.010205039657429926	-0.0003078576031373467	1.006169894098367	0.9978401619364542	1.008347761975974	22.788533019581717	22.798837287854084	0.9995480353606516	0.5079365079365079	0.5079365079365079	-0.0059750695374472034	-0.005389374280532218	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	light__pst	light	pst	200	174	26	0	11	3	2	lighted,lit	lighted	lit	0.0	fisher_exact	True	11	2	1	0	2	1	0		form	form_label	200	2	1.0	100	100	0.0	0.0	0.826638704319052	0.5840942194862383	0.2936539833050274	1.6992555684985975	0.17281331234035016	13.41625739914192	32.271687860382976	0.4157284074258738	1.0	1.0	1.0	1.0	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	light__pst	light	pst	200	174	26	0	11	3	2	lighted,lit	lighted	lit	0.0	fisher_exact	True	11	2	1	0	2	1	0		raw	raw_label	200	11	2.154803285379464	95	1	0.2727272727272727	0.2727272727272727	-0.6234744500229066	-0.3666618419664687	0.9796626110516659	1.0089786562660465	0.9709448311593911	22.35986269074063	23.126502246379673	0.9668501726948763	0.195	0.075	0.17581484278849435	0.2851659660864331	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	plead__ppt	plead	ppt	199	177	22	0	9	2	2	pleaded,pled	pleaded	pled	0.001	fisher_exact	True	9	1	0	1	1	0	1		conditioned-exclude	conditioned_exclude_label	177	3	0.6770764657791616	152	4	0.0	0.0	-0.39968862200440375	-0.15903556513952383	0.9830140444642084	1.04203639290802	0.9433586496157802	21.60557346738089	24.171647585708445	0.8938395031108779	0.15819209039548024	0.1694915254237288	0.012754403975088195	0.1722684099878215	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	plead__ppt	plead	ppt	199	177	22	0	9	2	2	pleaded,pled	pleaded	pled	0.001	fisher_exact	True	9	1	0	1	1	0	1		form	form_label	199	2	0.9999817845368457	100	99	0.0	0.0	0.776784981986605	0.5291859181786762	0.361700240984426	1.6304811431225577	0.2218365066717231	14.410262594853677	30.58740228446686	0.47111756862633647	1.0	1.0	1.0	1.0	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	plead__ppt	plead	ppt	199	177	22	0	9	2	2	pleaded,pled	pleaded	pled	0.001	fisher_exact	True	9	1	0	1	1	0	1		raw	raw_label	199	9	1.316244945976663	152	1	0.1111111111111111	0.3333333333333333	-0.5460400817728323	-0.2751016041896521	0.9878159778616638	1.0164231223953657	0.971855082884887	21.700757375242638	23.79394780578832	0.9120284516201017	0.1658291457286432	0.11557788944723618	0.1203510469763489	0.2198788799013289	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	plead__pst	plead	pst	199	192	7	0	7	2	2	pleaded,pled	pleaded	pled	0.0001	fisher_exact	True	7	1	0	1	1	0	1		conditioned-exclude	conditioned_exclude_label	192	3	0.712611304724228	163	5	0.0	0.0	-0.3590232451823033	-0.1316958632981762	0.9828084386946012	1.049516539782229	0.9364392093320706	21.471109158956335	24.228745804828748	0.8861832689118055	0.4739583333333333	0.2916666666666667	-0.026475841397926893	0.15641031268186506	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	plead__pst	plead	pst	199	192	7	0	7	2	2	pleaded,pled	pleaded	pled	0.0001	fisher_exact	True	7	1	0	1	1	0	1		form	form_label	199	2	0.9999817845368457	100	99	0.0	0.0	0.7757014112886838	0.5273638240107305	0.3638481097323842	1.6307947369056446	0.22311091733271635	14.268210401403367	30.181478595409565	0.4727472299376838	1.0	1.0	1.0	1.0	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	plead__pst	plead	pst	199	192	7	0	7	2	2	pleaded,pled	pleaded	pled	0.0001	fisher_exact	True	7	1	0	1	1	0	1		raw	raw_label	199	7	0.8892671431649289	163	1	0.42857142857142855	0.7142857142857143	-0.5770183226657973	-0.2876490356912025	0.9888639544288879	1.026521500019932	0.9633153854153927	21.58129908763308	23.792496938741415	0.90706322851269	0.36683417085427134	0.15577889447236182	0.06539460645143945	0.18212514349431258	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	prove__ppt	prove	ppt	199	193	6	0	5	3	2	proved,proven	proved	proven	0.0092	fisher_exact	True	5	1	2	0	1	2	0		conditioned-exclude	conditioned_exclude_label	38	1	-0.0	38	38	0.0	0.0													0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	prove__ppt	prove	ppt	199	193	6	0	5	3	2	proved,proven	proved	proven	0.0092	fisher_exact	True	5	1	2	0	1	2	0		form	form_label	199	2	0.9999817845368457	100	99	0.0	0.0	0.7728145787289475	0.5236222218324339	0.36901902234451206	1.628998351075496	0.22653124363255409	16.17871179593517	33.97039638289637	0.47625914085833065	1.0	1.0	1.0	1.0	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	prove__ppt	prove	ppt	199	193	6	0	5	3	2	proved,proven	proved	proven	0.0092	fisher_exact	True	5	1	2	0	1	2	0		raw	raw_label	199	5	1.6396834687515796	100	1	0.2	0.2	-0.31415112733144324	-0.18371473063098456	0.9724399671993821	1.0191060486023094	0.9542088073494126	24.601633995305352	25.414004517182505	0.9680345330336309	0.4824120603015075	0.32663316582914576	0.09858424967118537	0.1135958333346771	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	ring__ppt	ring	ppt	200	151	49	0	18	3	2	ringed,rung	ringed	rung	0.0	fisher_exact	True	18	0	0	3	0	0	3		conditioned-exclude	conditioned_exclude_label	151	3	1.3195617324326887	91	18	0.0	0.0	0.5748322763213681	0.40950568566575735	0.20572397239366527	1.5630473927815762	0.13161723268515993	10.9626452539922	28.98427020385688	0.37822740323934123	0.9602649006622517	0.9536423841059603	0.4900497151884974	0.6674119398654342	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	ring__ppt	ring	ppt	200	151	49	0	18	3	2	ringed,rung	ringed	rung	0.0	fisher_exact	True	18	0	0	3	0	0	3		form	form_label	200	2	1.0	100	100	0.0	0.0	0.8635287548361381	0.6320023141036841	0.2358821236272835	1.7349577623212136	0.13595842432019495	11.554412058454954	31.42121679988422	0.3677264356769764	1.0	1.0	1.0	1.0	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	ring__ppt	ring	ppt	200	151	49	0	18	3	2	ringed,rung	ringed	rung	0.0	fisher_exact	True	18	0	0	3	0	0	3		raw	raw_label	200	18	2.6489532526715847	91	1	0.2222222222222222	0.5555555555555556	-0.05669102653842801	-0.038614518949027704	0.20883655819666588	1.2668119730357847	0.16485205590235347	11.012890777892006	25.282159131720547	0.43559929832395355	0.78	0.775	0.21113387846079296	0.38791706484065347	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	see__ppt	see	ppt	199	195	4	0	8	5	2	saw,seen	saw	seen	0.0008	fisher_exact	True	8	3	1	1	3	1	1		conditioned-exclude	conditioned_exclude_label	108	5	1.9809080920530442	37	2	0.0	0.2	-0.2879019436110251	-0.12239962766583926	0.9520260504903861	0.9853542635348186	0.9661764156529122	18.30790547544032	19.25905442206881	0.9506128948086582	0.19444444444444445	0.25	0.14122826934657493	0.17707317881439472	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	see__ppt	see	ppt	199	195	4	0	8	5	2	saw,seen	saw	seen	0.0008	fisher_exact	True	8	3	1	1	3	1	1		form	form_label	199	2	0.9999817845368457	100	99	0.0	0.0	0.7170765309157692	0.46618675055137043	0.4333270507372217	1.5471206558465767	0.28008613878929006	13.241168249526035	24.798270504441067	0.5339553114058783	1.0	1.0	1.0	1.0	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	see__ppt	see	ppt	199	195	4	0	8	5	2	saw,seen	saw	seen	0.0008	fisher_exact	True	8	3	1	1	3	1	1		raw	raw_label	199	8	2.1725562040364252	87	1	0.25	0.375	-0.5297765852626373	-0.3158188562494505	0.9602009505949016	1.0052580190560865	0.9551786032968009	18.54474398265089	19.23665164102773	0.9640318039080591	0.22613065326633167	0.11055276381909548	0.062420187607224197	0.11510851946691239	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	see__pst	see	pst	198	181	17	0	7	4	2	saw,seen	saw	seen	0.0	fisher_exact	True	7	2	2	0	2	2	0		conditioned-exclude	conditioned_exclude_label	48	2	0.8960382325345574	33	15	0.0	0.0	0.03194853733994034	0.03248624193448346	0.987141717716611	1.015830066321542	0.9717587128437579	18.334996361236072	19.104331360235033	0.9597298128632598	0.6041666666666666	0.6041666666666666	0.024742035098290278	0.03709482836203504	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	see__pst	see	pst	198	181	17	0	7	4	2	saw,seen	saw	seen	0.0	fisher_exact	True	7	2	2	0	2	2	0		form	form_label	198	2	1.0	99	99	0.0	0.0	0.8175003274436162	0.5681102754461848	0.30490154024793237	1.682666770363352	0.1812013796303189	11.470222234498397	26.63999190168206	0.4305640285789337	1.0	1.0	1.0	1.0	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	see__pst	see	pst	198	181	17	0	7	4	2	saw,seen	saw	seen	0.0	fisher_exact	True	7	2	2	0	2	2	0		raw	raw_label	198	7	2.0003727600551207	102	1	0.14285714285714285	0.2857142857142857	-0.45446665383272117	-0.2762721422915283	0.9414532565255683	1.0241769229743218	0.9192291247800087	18.696571043792485	19.28488829652038	0.9694933543984258	0.3181818181818182	0.12626262626262627	-0.0025936449483042394	0.0572453410476983	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	sew__ppt	sew	ppt	199	191	8	0	6	4	2	sewed,sewn	sewed	sewn	0.0	fisher_exact	True	6	2	1	1	2	1	1		conditioned-exclude	conditioned_exclude_label	138	4	1.3194303380904073	88	1	0.25	0.25	-0.42561337036939234	-0.20578205653574455	0.9590385910020535	0.9962358770116851	0.962662169805399	14.693213663986885	15.073888360904908	0.9747460848983514	0.34782608695652173	0.2463768115942029	0.04607391183060306	0.15895874512574334	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	sew__ppt	sew	ppt	199	191	8	0	6	4	2	sewed,sewn	sewed	sewn	0.0	fisher_exact	True	6	2	1	1	2	1	1		form	form_label	199	2	0.9999817845368457	100	99	0.0	0.0	0.7634285817181862	0.5129979475464432	0.3786679830439349	1.610395571283976	0.2351397319989033	9.821640968983498	20.189456232615154	0.4864737740245367	1.0	1.0	1.0	1.0	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	sew__ppt	sew	ppt	199	191	8	0	6	4	2	sewed,sewn	sewed	sewn	0.0	fisher_exact	True	6	2	1	1	2	1	1		raw	raw_label	199	6	1.9885761744531139	88	4	0.0	0.0	-0.28604932517745524	-0.15324901162631088	0.9331647955319604	1.025064456922062	0.9103474315497714	14.459219248560027	15.27522919313027	0.9465795285783845	0.35678391959798994	0.2814070351758794	0.06391982311926042	0.14806180713703734	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	shake__ppt	shake	ppt	199	151	48	0	14	3	2	shaken,shook	shaken	shook	0.0	fisher_exact	True	14	2	0	1	2	0	1		conditioned-exclude	conditioned_exclude_label	151	4	1.3004169799446244	100	1	0.25	0.25	-0.27365782116621257	-0.1606124165050211	0.9477398556137979	1.0286001235152402	0.9213880437568854	14.72850942479129	15.639142859116687	0.9417721647197211	0.5364238410596026	0.5298013245033113	0.041330158389470996	0.12804151328793503	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	shake__ppt	shake	ppt	199	151	48	0	14	3	2	shaken,shook	shaken	shook	0.0	fisher_exact	True	14	2	0	1	2	0	1		form	form_label	199	2	0.9999817845368457	100	99	0.0	0.0	0.72175862381266	0.4688113177225364	0.4306481272616106	1.5546061606618178	0.2770142934968672	10.485530359916165	19.774814212940782	0.5302467192361462	1.0	1.0	1.0	1.0	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	shake__ppt	shake	ppt	199	151	48	0	14	3	2	shaken,shook	shaken	shook	0.0	fisher_exact	True	14	2	0	1	2	0	1		raw	raw_label	199	14	2.49894562246034	100	1	0.07142857142857142	0.2857142857142857	-0.4207321013521561	-0.25520754289422015	0.9445666910004724	1.0162642240030995	0.9294499094731408	14.696923725897065	15.340268700990327	0.9580616879903981	0.2814070351758794	0.1507537688442211	0.06867213153318198	0.1725771294537711	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	shine__ppt	shine	ppt	200	152	48	0	14	5	2	shined,shone	shined	shone	0.0	fisher_exact	True	14	2	1	2	2	1	2		conditioned-exclude	conditioned_exclude_label	125	5	2.082330182273108	38	3	0.0	0.0	-0.09495464471328736	-0.022560990642284954	0.7001659254117603	1.072771488472223	0.652670147310584	14.569630450829184	18.357578449646144	0.7936575344505759	0.56	0.536	0.1548418988751699	0.29234703588605554	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	shine__ppt	shine	ppt	200	152	48	0	14	5	2	shined,shone	shined	shone	0.0	fisher_exact	True	14	2	1	2	2	1	2		form	form_label	200	2	1.0	100	100	0.0	0.0	0.7047346840272888	0.4530228751965548	0.4503318728820763	1.5307551137344018	0.2941893636947944	12.094150458532503	22.099044354965926	0.5472702920664893	1.0	1.0	1.0	1.0	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	shine__ppt	shine	ppt	200	152	48	0	14	5	2	shined,shone	shined	shone	0.0	fisher_exact	True	14	2	1	2	2	1	2		raw	raw_label	200	14	3.2207250530792884	38	1	0.07142857142857142	0.14285714285714285	-0.4118798907585484	-0.25920246309797285	0.7714729088349158	1.0248907885467757	0.7527366988328689	15.109736906599991	17.40870157402025	0.8679416349550675	0.325	0.28	0.14574496234901035	0.24961987392804807	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	shine__pst	shine	pst	200	150	50	0	12	5	2	shined,shone	shined	shone	0.0	fisher_exact	True	12	2	2	1	2	2	1		conditioned-exclude	conditioned_exclude_label	58	4	1.7881154191537951	21	3	0.0	0.0	-0.13747470879870563	-0.05508265745819933	0.7902488909677755	1.0905466874487073	0.7246355429463849	14.666805128367237	17.72001426217016	0.8276971401585657	0.4482758620689655	0.41379310344827586	0.1298259651930386	0.18101849418877455	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	shine__pst	shine	pst	200	150	50	0	12	5	2	shined,shone	shined	shone	0.0	fisher_exact	True	12	2	2	1	2	2	1		form	form_label	200	2	1.0	100	100	0.0	0.0	0.7372847581159299	0.4855498417147684	0.4130722675968235	1.5792805495016193	0.2615572437254284	11.74260855272895	22.834121379974498	0.5142570785765904	1.0	1.0	1.0	1.0	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	shine__pst	shine	pst	200	150	50	0	12	5	2	shined,shone	shined	shone	0.0	fisher_exact	True	12	2	2	1	2	2	1		raw	raw_label	200	12	3.0701172563259624	52	2	0.0	0.08333333333333333	-0.3529853914473739	-0.18548022707011913	0.8736665657170055	1.0202981614909914	0.8562855434731854	16.016245105665163	17.5358504198701	0.9133429358816237	0.285	0.235	0.05810729986395006	0.12561965138843734	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	show__ppt	show	ppt	200	149	51	0	12	2	2	showed,shown	showed	shown	0.0	fisher_exact	True	12	2	0	0	2	0	0		conditioned-exclude	conditioned_exclude_label	149	2	0.9137564309378818	100	49	0.0	0.0	-0.005714683114094223	0.007910944523066536	1.000140954466488	0.9936719253241668	1.0065102263407621	20.03089400490763	20.29680810051851	0.9868987234695248	0.5234899328859061	0.5033557046979866	-0.0041904261963800985	-0.0045577365728195025	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	show__ppt	show	ppt	200	149	51	0	12	2	2	showed,shown	showed	shown	0.0	fisher_exact	True	12	2	0	0	2	0	0		form	form_label	200	2	1.0	100	100	0.0	0.0	0.791327110746343	0.5425588420878238	0.342905656006011	1.6483613645221	0.208028205092897	12.658011047354433	27.676872182542272	0.4573497671221216	1.0	1.0	1.0	1.0	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	show__ppt	show	ppt	200	149	51	0	12	2	2	showed,shown	showed	shown	0.0	fisher_exact	True	12	2	0	0	2	0	0		raw	raw_label	200	12	2.248905291198184	100	1	0.16666666666666666	0.25	-0.5546025647014067	-0.32778077068501077	0.9861860658772881	1.0048134784478902	0.9814618205566118	19.864028330217135	20.363319896217767	0.975480836693364	0.135	0.13	0.05920700853030982	0.18415362500691293	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	sink__pst	sink	pst	196	129	67	0	20	6	2	sank,sunk	sank	sunk	0.0041	fisher_exact	True	20	2	2	2	2	2	2		conditioned-exclude	conditioned_exclude_label	70	6	2.224815054088116	20	1	0.16666666666666666	0.16666666666666666	-0.2953292714230631	-0.18917788580367853	0.793948652931354	1.0545220068538443	0.752899083917738	12.207850839523571	14.183511889969305	0.8607072024353195	0.42857142857142855	0.42857142857142855	0.235188685748702	0.3161522262239139	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	sink__pst	sink	pst	196	129	67	0	20	6	2	sank,sunk	sank	sunk	0.0041	fisher_exact	True	20	2	2	2	2	2	2		form	form_label	196	2	0.9996995428565171	100	96	0.0	0.0	0.6828364940955808	0.43109460441586644	0.47516558452381813	1.5100773679864878	0.3146630726327592	9.595162406549136	16.820543241275434	0.5704430748112731	1.0	1.0	1.0	1.0	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	sink__pst	sink	pst	196	129	67	0	20	6	2	sank,sunk	sank	sunk	0.0041	fisher_exact	True	20	2	2	2	2	2	2		raw	raw_label	196	20	3.7778429228251267	37	1	0.05	0.15	-0.43238987622063496	-0.2382680412226976	0.8917885150970695	1.0050641963039801	0.8872950786392846	12.35634594475627	13.309017199390302	0.9284191131199624	0.23979591836734693	0.1326530612244898	0.13795137064845026	0.23349406090711883	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	slink__pst	slink	pst	144	133	11	0	2	1	2	slinked,slunk	slinked	slunk	0.2082	fisher_exact	False	2	1	0	0	1	0	0		conditioned-exclude	conditioned_exclude_label	133	1	-0.0	133	133	0.0	0.0													0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	slink__pst	slink	pst	144	133	11	0	2	1	2	slinked,slunk	slinked	slunk	0.2082	fisher_exact	False	2	1	0	0	1	0	0		form	form_label	144	2	1.0	72	72	0.0	0.0	0.807176150715958	0.5605279486958916	0.3226216607995994	1.67701133079906	0.1923789391726275	9.557289814788776	21.75113123442327	0.439392770508572	1.0	1.0	1.0	1.0	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	slink__pst	slink	pst	144	133	11	0	2	1	2	slinked,slunk	slinked	slunk	0.2082	fisher_exact	False	2	1	0	0	1	0	0		raw	raw_label	144	2	0.3893256144515589	133	11	0.0	0.0	-0.015156183581648767	0.005443734191385848	1.0030742222043432	1.0134750951052058	0.9897374163893164	15.662888084545122	15.901872454998893	0.9849713062955272	0.5347222222222222	0.5347222222222222	0.002854636554215793	0.010851045107973334	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	smelt__pst	smelt	pst	199	0	199	0	6	0	2	smelled,smelt					False	0	0	0	0	0	0	0	missing_conditioning_forms;missing_conditioning_rows;missing_pair_test;missing_cond_counts	conditioned-exclude	conditioned_exclude_label	0	0		0	0															0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	smelt__pst	smelt	pst	199	0	199	0	6	0	2	smelled,smelt					False	0	0	0	0	0	0	0	missing_conditioning_forms;missing_conditioning_rows;missing_pair_test;missing_cond_counts	form	form_label	199	2	0.9999817845368457	100	99	0.0	0.0	0.7562801349763599	0.503445133562646	0.38899799490263787	1.6018894691987575	0.24283697619737096	9.497824409459945	19.130046402008873	0.49648726458199105	1.0	1.0	1.0	1.0	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	smelt__pst	smelt	pst	199	0	199	0	6	0	2	smelled,smelt					False	0	0	0	0	0	0	0	missing_conditioning_forms;missing_conditioning_rows;missing_pair_test;missing_cond_counts	raw	raw_label	199	6	1.7693046996354274	99	3	0.0	0.0	-0.2200036935424416	-0.10286519626750434	0.9485089824793616	1.0272975589942082	0.9233050095125449	13.830400943810538	14.630761595354253	0.9452960362775745	0.4120603015075377	0.2814070351758794	0.06328384427741965	0.11647244663467424	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	sneak__ppt	sneak	ppt	200	200	0	0	3	3	2	sneaked,snuck	sneaked	snuck	0.8644	chi_sq	False	3	3	0	0	3	0	0		conditioned-exclude	conditioned_exclude_label	200	3	1.2903714221731157	121	20	0.0	0.0	-0.04285442802144435	-0.024487260382722052	1.0066649653889808	0.9998736373854243	1.0067921862819738	23.039414193143358	23.0887991721876	0.9978610849929463	0.21	0.205	0.006418188729616731	-0.0035216894120819525	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	sneak__ppt	sneak	ppt	200	200	0	0	3	3	2	sneaked,snuck	sneaked	snuck	0.8644	chi_sq	False	3	3	0	0	3	0	0		form	form_label	200	2	1.0	100	100	0.0	0.0	0.8459420911216289	0.6077370809918291	0.2657243141791243	1.7329030029437196	0.15334055843156408	12.967303601951278	33.06383820741913	0.3921899061023584	1.0	1.0	1.0	1.0	0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	delta	sneak__ppt	sneak	ppt	200	200	0	0	3	3	2	sneaked,snuck	sneaked	snuck	0.8644	chi_sq	False	3	3	0	0	3	0	0		raw	raw_label	200	3	1.2903714221731157	121	20	0.0	0.0	-0.04285442802144435	-0.024487260382722052	1.0066649653889808	0.9998736373854243	1.0067921862819738	23.039414193143358	23.0887991721876	0.9978610849929463	0.21	0.205	0.006418188729616731	-0.0035216894120819525	0
