model	embed_type	layer	lemma	msps	system_id	semantic_label	form_1	form_2	cond_type	n_tokens	k2_sil
kanishka_GlossBERT	delta	9	eat	ppt	eat__ppt	To take in through the mouth as food. To ingest, chew, and swallow in turn.	ate	eaten	no_cond	9	0.3909428119659424
kanishka_GlossBERT	orig	10	eat	ppt	eat__ppt	To take in through the mouth as food. To ingest, chew, and swallow in turn.	ate	eaten	no_cond	9	0.18215247988700867
kanishka_GlossBERT	delta	10	eat	ppt	eat__ppt	To take in through the mouth as food. To ingest, chew, and swallow in turn.	ate	eaten	no_cond	9	0.36390188336372375
kanishka_GlossBERT	orig	11	eat	ppt	eat__ppt	To take in through the mouth as food. To ingest, chew, and swallow in turn.	ate	eaten	no_cond	9	0.16541637480258942
kanishka_GlossBERT	delta	11	eat	ppt	eat__ppt	To take in through the mouth as food. To ingest, chew, and swallow in turn.	ate	eaten	no_cond	9	0.35650551319122314
kanishka_GlossBERT	orig	12	eat	ppt	eat__ppt	To take in through the mouth as food. To ingest, chew, and swallow in turn.	ate	eaten	no_cond	9	0.21549634635448456
kanishka_GlossBERT	delta	12	eat	ppt	eat__ppt	To take in through the mouth as food. To ingest, chew, and swallow in turn.	ate	eaten	no_cond	9	0.38863104581832886
kanishka_GlossBERT	orig	0	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.3909831941127777
kanishka_GlossBERT	delta	0	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.1373395323753357
kanishka_GlossBERT	orig	1	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.4320056438446045
kanishka_GlossBERT	delta	1	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.24648578464984894
kanishka_GlossBERT	orig	2	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.4402961730957031
kanishka_GlossBERT	delta	2	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.3441828191280365
kanishka_GlossBERT	orig	3	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.4255797564983368
kanishka_GlossBERT	delta	3	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.38223305344581604
kanishka_GlossBERT	orig	4	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.42455804347991943
kanishka_GlossBERT	delta	4	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.390620619058609
kanishka_GlossBERT	orig	5	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.42490601539611816
kanishka_GlossBERT	delta	5	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.4034397602081299
kanishka_GlossBERT	orig	6	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.4318189322948456
kanishka_GlossBERT	delta	6	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.4345901906490326
kanishka_GlossBERT	orig	7	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.4385908544063568
kanishka_GlossBERT	delta	7	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.43090352416038513
kanishka_GlossBERT	orig	8	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.4559897184371948
kanishka_GlossBERT	delta	8	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.42962607741355896
kanishka_GlossBERT	orig	9	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.4493047297000885
kanishka_GlossBERT	delta	9	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.422152042388916
kanishka_GlossBERT	orig	10	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.4310474395751953
kanishka_GlossBERT	delta	10	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.439654678106308
kanishka_GlossBERT	orig	11	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.4321887493133545
kanishka_GlossBERT	delta	11	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.4515351355075836
kanishka_GlossBERT	orig	12	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.4332033693790436
kanishka_GlossBERT	delta	12	fall	ppt	fall__ppt	"To descend freely by the force of gravity. ""The apple fell from the tree."""	fell	fallen	prob	3	0.4375400245189667
kanishka_GlossBERT	orig	0	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.666666567325592
kanishka_GlossBERT	delta	0	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.08689851313829422
kanishka_GlossBERT	orig	1	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.16538745164871216
kanishka_GlossBERT	delta	1	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.06258416920900345
kanishka_GlossBERT	orig	2	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	-0.03487515076994896
kanishka_GlossBERT	delta	2	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.011268011294305325
kanishka_GlossBERT	orig	3	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	-0.061258744448423386
kanishka_GlossBERT	delta	3	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.11866912990808487
kanishka_GlossBERT	orig	4	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	-0.04078352078795433
kanishka_GlossBERT	delta	4	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.05419572815299034
kanishka_GlossBERT	orig	5	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	-0.01606893353164196
kanishka_GlossBERT	delta	5	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.10271242260932922
kanishka_GlossBERT	orig	6	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.04297484830021858
kanishka_GlossBERT	delta	6	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.10689672082662582
kanishka_GlossBERT	orig	7	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.06418860703706741
kanishka_GlossBERT	delta	7	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.06988950073719025
kanishka_GlossBERT	orig	8	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.0446421317756176
kanishka_GlossBERT	delta	8	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.03630192205309868
kanishka_GlossBERT	orig	9	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.0479377917945385
kanishka_GlossBERT	delta	9	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.011679496616125107
kanishka_GlossBERT	orig	10	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.10183089971542358
kanishka_GlossBERT	delta	10	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.0032126877922564745
kanishka_GlossBERT	orig	11	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.08454447239637375
kanishka_GlossBERT	delta	11	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.0008137412369251251
kanishka_GlossBERT	orig	12	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	0.04718007519841194
kanishka_GlossBERT	delta	12	fall	ppt	fall__ppt	To pass suddenly and passively into a state or body of mind or a new state or co	fell	fallen	cat	3	-0.02738920785486698
kanishka_GlossBERT	orig	0	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.6878437995910645
kanishka_GlossBERT	delta	0	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.38108670711517334
kanishka_GlossBERT	orig	1	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.7285712361335754
kanishka_GlossBERT	delta	1	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.29199808835983276
kanishka_GlossBERT	orig	2	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.7400680184364319
kanishka_GlossBERT	delta	2	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.28495875000953674
kanishka_GlossBERT	orig	3	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.7100886702537537
kanishka_GlossBERT	delta	3	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.23506833612918854
kanishka_GlossBERT	orig	4	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.7166093587875366
kanishka_GlossBERT	delta	4	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.26404619216918945
kanishka_GlossBERT	orig	5	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.7181311845779419
kanishka_GlossBERT	delta	5	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.26273995637893677
kanishka_GlossBERT	orig	6	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.7061433792114258
kanishka_GlossBERT	delta	6	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.25314247608184814
kanishka_GlossBERT	orig	7	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.699509859085083
kanishka_GlossBERT	delta	7	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.32171356678009033
kanishka_GlossBERT	orig	8	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.7285173535346985
kanishka_GlossBERT	delta	8	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.37657079100608826
kanishka_GlossBERT	orig	9	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.7523869872093201
kanishka_GlossBERT	delta	9	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.4005132019519806
kanishka_GlossBERT	orig	10	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.7645165920257568
kanishka_GlossBERT	delta	10	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.3947104811668396
kanishka_GlossBERT	orig	11	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.7640063166618347
kanishka_GlossBERT	delta	11	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.39058369398117065
kanishka_GlossBERT	orig	12	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.7416473031044006
kanishka_GlossBERT	delta	12	fly	pst	fly__pst	"To move in or pass through the air with wings. ""bees flying around the hive"""	flied	flew	cat	4	0.33001548051834106
kanishka_GlossBERT	orig	0	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.7133879065513611
kanishka_GlossBERT	delta	0	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.7155922055244446
kanishka_GlossBERT	orig	1	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.3439629077911377
kanishka_GlossBERT	delta	1	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.6085902452468872
kanishka_GlossBERT	orig	2	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.32003939151763916
kanishka_GlossBERT	delta	2	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.5600652098655701
kanishka_GlossBERT	orig	3	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.3845575153827667
kanishka_GlossBERT	delta	3	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.5758205056190491
kanishka_GlossBERT	orig	4	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.3273252248764038
kanishka_GlossBERT	delta	4	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.5106857419013977
kanishka_GlossBERT	orig	5	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.08157855272293091
kanishka_GlossBERT	delta	5	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.43147096037864685
kanishka_GlossBERT	orig	6	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.0777951255440712
kanishka_GlossBERT	delta	6	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.42129555344581604
kanishka_GlossBERT	orig	7	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.08904784917831421
kanishka_GlossBERT	delta	7	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.38072606921195984
kanishka_GlossBERT	orig	8	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.09322553873062134
kanishka_GlossBERT	delta	8	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.368884414434433
kanishka_GlossBERT	orig	9	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.11388742923736572
kanishka_GlossBERT	delta	9	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.3282487392425537
kanishka_GlossBERT	orig	10	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.12120602279901505
kanishka_GlossBERT	delta	10	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.2513962686061859
kanishka_GlossBERT	orig	11	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.23718129098415375
kanishka_GlossBERT	delta	11	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.26539018750190735
kanishka_GlossBERT	orig	12	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.33684828877449036
kanishka_GlossBERT	delta	12	fly	pst	fly__pst	To hit a fly in baseball.	flied	flew	prob	6	0.22136913239955902
kanishka_GlossBERT	orig	0	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.6117987632751465
kanishka_GlossBERT	delta	0	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.21554359793663025
kanishka_GlossBERT	orig	1	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.5493665933609009
kanishka_GlossBERT	delta	1	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.1904211938381195
kanishka_GlossBERT	orig	2	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.424710750579834
kanishka_GlossBERT	delta	2	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.1287125200033188
kanishka_GlossBERT	orig	3	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.3661941885948181
kanishka_GlossBERT	delta	3	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.0498976893723011
kanishka_GlossBERT	orig	4	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.323652446269989
kanishka_GlossBERT	delta	4	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.18570873141288757
kanishka_GlossBERT	orig	5	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.3101533055305481
kanishka_GlossBERT	delta	5	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.14417347311973572
kanishka_GlossBERT	orig	6	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.3414810299873352
kanishka_GlossBERT	delta	6	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.11077598482370377
kanishka_GlossBERT	orig	7	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.3417377173900604
kanishka_GlossBERT	delta	7	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.1386914998292923
kanishka_GlossBERT	orig	8	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.33507102727890015
kanishka_GlossBERT	delta	8	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.1322394758462906
kanishka_GlossBERT	orig	9	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.3279406428337097
kanishka_GlossBERT	delta	9	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.12892107665538788
kanishka_GlossBERT	orig	10	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.3305252194404602
kanishka_GlossBERT	delta	10	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.08567871153354645
kanishka_GlossBERT	orig	11	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.3242526650428772
kanishka_GlossBERT	delta	11	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.04846036806702614
kanishka_GlossBERT	orig	12	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.36992284655570984
kanishka_GlossBERT	delta	12	forget	ppt	forget__ppt	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his na"	forgot	forgotten	no_cond	5	0.03239273652434349
kanishka_GlossBERT	orig	0	hang	ppt	hang__ppt	To suspend by the neck until dead; often hanged in the past; often used as a mil	hanged	hung	prob	5	0.2243320494890213
kanishka_GlossBERT	delta	0	hang	ppt	hang__ppt	To suspend by the neck until dead; often hanged in the past; often used as a mil	hanged	hung	prob	5	0.5842970609664917
kanishka_GlossBERT	orig	1	hang	ppt	hang__ppt	To suspend by the neck until dead; often hanged in the past; often used as a mil	hanged	hung	prob	5	0.12285353988409042
kanishka_GlossBERT	delta	1	hang	ppt	hang__ppt	To suspend by the neck until dead; often hanged in the past; often used as a mil	hanged	hung	prob	5	0.4752614498138428
kanishka_GlossBERT	orig	2	hang	ppt	hang__ppt	To suspend by the neck until dead; often hanged in the past; often used as a mil	hanged	hung	prob	5	0.15701891481876373
kanishka_GlossBERT	delta	2	hang	ppt	hang__ppt	To suspend by the neck until dead; often hanged in the past; often used as a mil	hanged	hung	prob	5	0.4108799993991852
kanishka_GlossBERT	orig	3	hang	ppt	hang__ppt	To suspend by the neck until dead; often hanged in the past; often used as a mil	hanged	hung	prob	5	0.25645703077316284
kanishka_GlossBERT	delta	3	hang	ppt	hang__ppt	To suspend by the neck until dead; often hanged in the past; often used as a mil	hanged	hung	prob	5	0.3561933934688568
kanishka_GlossBERT	orig	4	hang	ppt	hang__ppt	To suspend by the neck until dead; often hanged in the past; often used as a mil	hanged	hung	prob	5	0.2755299210548401
kanishka_GlossBERT	delta	4	hang	ppt	hang__ppt	To suspend by the neck until dead; often hanged in the past; often used as a mil	hanged	hung	prob	5	0.14878346025943756
kanishka_GlossBERT	orig	5	hang	ppt	hang__ppt	To suspend by the neck until dead; often hanged in the past; often used as a mil	hanged	hung	prob	5	0.23636862635612488
kanishka_GlossBERT	delta	5	hang	ppt	hang__ppt	To suspend by the neck until dead; often hanged in the past; often used as a mil	hanged	hung	prob	5	0.1603298932313919
kanishka_GlossBERT	orig	6	hang	ppt	hang__ppt	To suspend by the neck until dead; often hanged in the past; often used as a mil	hanged	hung	prob	5	0.24362829327583313
kanishka_GlossBERT	delta	6	hang	ppt	hang__ppt	To suspend by the neck until dead; often hanged in the past; often used as a mil	hanged	hung	prob	5	0.13124403357505798
kanishka_GlossBERT	orig	7	hang	ppt	hang__ppt	To suspend by the neck until dead; often hanged in the past; often used as a mil	hanged	hung	prob	5	0.22760553658008575
kanishka_GlossBERT	delta	7	hang	ppt	hang__ppt	To suspend by the neck until dead; often hanged in the past; often used as a mil	hanged	hung	prob	5	0.18322256207466125
kanishka_GlossBERT	orig	8	hang	ppt	hang__ppt	To suspend by the neck until dead; often hanged in the past; often used as a mil	hanged	hung	prob	5	0.19978632032871246
kanishka_GlossBERT	delta	8	hang	ppt	hang__ppt	To suspend by the neck until dead; often hanged in the past; often used as a mil	hanged	hung	prob	5	0.17286519706249237
kanishka_GlossBERT	orig	9	hang	ppt	hang__ppt	To suspend by the neck until dead; often hanged in the past; often used as a mil	hanged	hung	prob	5	0.16793760657310486
kanishka_GlossBERT	delta	9	hang	ppt	hang__ppt	To suspend by the neck until dead; often hanged in the past; often used as a mil	hanged	hung	prob	5	0.1749565303325653
kanishka_GlossBERT	orig	10	hang	ppt	hang__ppt	To suspend by the neck until dead; often hanged in the past; often used as a mil	hanged	hung	prob	5	0.24888618290424347
kanishka_GlossBERT	delta	10	hang	ppt	hang__ppt	To suspend by the neck until dead; often hanged in the past; often used as a mil	hanged	hung	prob	5	0.18278095126152039
kanishka_GlossBERT	orig	11	hang	ppt	hang__ppt	To suspend by the neck until dead; often hanged in the past; often used as a mil	hanged	hung	prob	5	0.2734439969062805
kanishka_GlossBERT	delta	11	hang	ppt	hang__ppt	To suspend by the neck until dead; often hanged in the past; often used as a mil	hanged	hung	prob	5	0.19270330667495728
kanishka_GlossBERT	orig	12	hang	ppt	hang__ppt	To suspend by the neck until dead; often hanged in the past; often used as a mil	hanged	hung	prob	5	0.24958118796348572
kanishka_GlossBERT	delta	12	hang	ppt	hang__ppt	To suspend by the neck until dead; often hanged in the past; often used as a mil	hanged	hung	prob	5	0.25779587030410767
kanishka_GlossBERT	orig	0	hang	pst	hang__pst	(Informal) To pass time idly or in relaxing or socializing. To hang around. To h	hanged	hung	cat	5	0.31102386116981506
kanishka_GlossBERT	delta	0	hang	pst	hang__pst	(Informal) To pass time idly or in relaxing or socializing. To hang around. To h	hanged	hung	cat	5	0.6704251766204834
kanishka_GlossBERT	orig	1	hang	pst	hang__pst	(Informal) To pass time idly or in relaxing or socializing. To hang around. To h	hanged	hung	cat	5	0.3765346109867096
kanishka_GlossBERT	delta	1	hang	pst	hang__pst	(Informal) To pass time idly or in relaxing or socializing. To hang around. To h	hanged	hung	cat	5	0.480672687292099
kanishka_GlossBERT	orig	2	hang	pst	hang__pst	(Informal) To pass time idly or in relaxing or socializing. To hang around. To h	hanged	hung	cat	5	0.5053207278251648
kanishka_GlossBERT	delta	2	hang	pst	hang__pst	(Informal) To pass time idly or in relaxing or socializing. To hang around. To h	hanged	hung	cat	5	0.42684292793273926
kanishka_GlossBERT	orig	3	hang	pst	hang__pst	(Informal) To pass time idly or in relaxing or socializing. To hang around. To h	hanged	hung	cat	5	0.4337167739868164
kanishka_GlossBERT	delta	3	hang	pst	hang__pst	(Informal) To pass time idly or in relaxing or socializing. To hang around. To h	hanged	hung	cat	5	0.49217551946640015
kanishka_GlossBERT	orig	4	hang	pst	hang__pst	(Informal) To pass time idly or in relaxing or socializing. To hang around. To h	hanged	hung	cat	5	0.5110584497451782
kanishka_GlossBERT	delta	4	hang	pst	hang__pst	(Informal) To pass time idly or in relaxing or socializing. To hang around. To h	hanged	hung	cat	5	0.29309090971946716
kanishka_GlossBERT	orig	5	hang	pst	hang__pst	(Informal) To pass time idly or in relaxing or socializing. To hang around. To h	hanged	hung	cat	5	0.5646063685417175
kanishka_GlossBERT	delta	5	hang	pst	hang__pst	(Informal) To pass time idly or in relaxing or socializing. To hang around. To h	hanged	hung	cat	5	0.24057039618492126
kanishka_GlossBERT	orig	6	hang	pst	hang__pst	(Informal) To pass time idly or in relaxing or socializing. To hang around. To h	hanged	hung	cat	5	0.5429892539978027
kanishka_GlossBERT	delta	6	hang	pst	hang__pst	(Informal) To pass time idly or in relaxing or socializing. To hang around. To h	hanged	hung	cat	5	0.27236849069595337
kanishka_GlossBERT	orig	7	hang	pst	hang__pst	(Informal) To pass time idly or in relaxing or socializing. To hang around. To h	hanged	hung	cat	5	0.5245748162269592
kanishka_GlossBERT	delta	7	hang	pst	hang__pst	(Informal) To pass time idly or in relaxing or socializing. To hang around. To h	hanged	hung	cat	5	0.30639323592185974
kanishka_GlossBERT	orig	8	hang	pst	hang__pst	(Informal) To pass time idly or in relaxing or socializing. To hang around. To h	hanged	hung	cat	5	0.5236656069755554
